ZIP,state,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,pctfr1,pctfr2,pctfr3,pctfr4
83677,ID,1,1,1,1,52,532.7,0.1,52,52,52,52,100.0,100.0,100.0,100.0
83686,ID,0,0,0,0,"29,325",95.5,307.0,2,2,2,2,0.0,0.0,0.0,0.0
83687,ID,0,0,0,0,"19,505",48.0,406.3,0,0,0,0,0.0,0.0,0.0,0.0
83702,ID,0,0,0,0,"21,711",30.1,721.1,0,0,0,0,0.0,0.0,0.0,0.0
83703,ID,0,0,0,0,"16,239",8.6,1890.5,0,0,0,0,0.0,0.0,0.0,0.0
83704,ID,0,0,0,0,"40,352",9.0,4498.6,0,0,0,0,0.0,0.0,0.0,0.0
83705,ID,0,0,0,0,"28,007",15.4,1816.3,0,0,0,0,0.0,0.0,0.0,0.0
83706,ID,0,0,0,0,"24,069",7.5,3204.9,0,0,0,0,0.0,0.0,0.0,0.0
83709,ID,0,0,0,0,"36,328",28.7,1266.7,0,0,0,0,0.0,0.0,0.0,0.0
83712,ID,0,0,0,0,"7,915",28.5,277.4,0,0,0,0,0.0,0.0,0.0,0.0
83713,ID,0,0,0,0,"20,291",7.2,2810.4,0,0,0,0,0.0,0.0,0.0,0.0
83714,ID,0,0,0,0,"18,315",112.0,163.6,6,6,6,6,0.0,0.0,0.0,0.0
83716,ID,0,0,0,0,"13,463",481.7,28.0,401,401,401,401,3.0,3.0,3.0,3.0
83725,ID,0,0,0,0,"1,436",0.2,7977.8,0,0,0,0,0.0,0.0,0.0,0.0
83801,ID,0,0,0,0,"5,141",172.2,29.9,87,87,87,87,1.7,1.7,1.7,1.7
83802,ID,1,1,1,1,104,100.7,1.0,104,104,104,104,100.0,100.0,100.0,100.0
83803,ID,0,0,0,0,247,3.7,67.7,0,0,0,0,0.0,0.0,0.0,0.0
83804,ID,0,0,0,0,"1,055",50.9,20.7,105,105,105,105,10.0,10.0,10.0,10.0
83805,ID,1,1,1,0,"5,963",796.6,7.5,"5,963","5,963","5,963","1,877",100.0,100.0,100.0,31.5
83808,ID,1,1,1,1,5,9.4,0.5,5,5,5,5,100.0,100.0,100.0,100.0
83809,ID,0,0,0,0,443,38.6,11.5,107,107,107,107,24.2,24.2,24.2,24.2
83810,ID,0,0,0,0,"1,356",144.8,9.4,23,23,23,23,1.7,1.7,1.7,1.7
83811,ID,1,1,1,1,"1,167",285.0,4.1,"1,166","1,166","1,166","1,166",99.9,99.9,99.9,99.9
83812,ID,1,1,1,1,104,69.6,1.5,104,104,104,104,100.0,100.0,100.0,100.0
83813,ID,0,0,0,0,984,37.9,26.0,94,94,94,94,9.6,9.6,9.6,9.6
83814,ID,0,0,0,0,"22,515",295.3,76.2,30,30,30,30,0.1,0.1,0.1,0.1
83815,ID,0,0,0,0,"21,789",18.4,1186.1,0,0,0,0,0.0,0.0,0.0,0.0
83821,ID,1,1,1,1,197,95.8,2.1,197,197,197,197,100.0,100.0,100.0,100.0
83822,ID,0,0,0,0,"2,295",39.6,58.0,291,291,291,291,12.7,12.7,12.7,12.7
83823,ID,1,1,1,1,"1,597",244.7,6.5,812,812,812,812,50.8,50.8,50.8,50.8
83824,ID,1,1,1,1,271,41.6,6.5,213,213,213,213,78.6,78.6,78.6,78.6
83827,ID,1,1,1,1,77,89.8,0.9,77,77,77,77,100.0,100.0,100.0,100.0
83830,ID,1,1,1,1,432,14.7,29.4,432,432,432,432,100.0,100.0,100.0,100.0
83832,ID,0,0,0,0,"1,468",108.1,13.6,77,77,77,77,5.2,5.2,5.2,5.2
83833,ID,0,0,0,0,"1,503",149.4,10.1,109,109,109,109,7.3,7.3,7.3,7.3
83834,ID,1,1,1,1,182,151.0,1.2,182,182,182,182,100.0,100.0,100.0,100.0
83835,ID,0,0,0,0,"16,204",212.3,76.3,62,62,62,62,0.4,0.4,0.4,0.4
83836,ID,1,1,1,1,"1,097",206.6,5.3,"1,059","1,059","1,059",979,96.5,96.5,96.5,89.2
83837,ID,0,0,0,0,"4,045",121.8,33.2,147,147,147,147,3.6,3.6,3.6,3.6
83839,ID,0,0,0,0,"1,218",569.5,2.1,103,103,103,103,8.5,8.5,8.5,8.5
83842,ID,0,0,0,0,80,13.3,6.0,8,8,8,8,10.0,10.0,10.0,10.0
83843,ID,0,0,0,0,"24,790",113.0,219.4,462,462,374,374,1.9,1.9,1.5,1.5
83845,ID,1,1,1,0,"2,144",237.1,9.0,"2,144","2,144","2,144","1,021",100.0,100.0,100.0,47.6
83846,ID,0,0,0,0,925,41.2,22.5,22,22,22,22,2.4,2.4,2.4,2.4
83847,ID,1,1,1,1,"1,708",234.9,7.3,"1,708","1,708","1,708",928,100.0,100.0,100.0,54.4
83848,ID,1,1,1,1,277,158.9,1.7,277,277,277,277,100.0,100.0,100.0,100.0
83850,ID,0,0,0,0,"2,233",16.8,133.0,167,167,167,167,7.5,7.5,7.5,7.5
83851,ID,0,0,0,0,"1,570",117.5,13.4,202,202,202,202,12.9,12.9,12.9,12.9
83852,ID,0,0,0,0,483,2.0,239.1,0,0,0,0,0.0,0.0,0.0,0.0
83853,ID,1,1,1,1,66,9.3,7.1,66,66,66,66,100.0,100.0,100.0,100.0
83854,ID,0,0,0,0,"26,568",70.3,377.8,20,20,20,20,0.1,0.1,0.1,0.1
83855,ID,0,0,0,0,"2,150",127.8,16.8,757,757,610,610,35.2,35.2,28.4,28.4
83856,ID,0,0,0,0,"6,072",416.8,14.6,"3,008","3,008","3,008","3,008",49.5,49.5,49.5,49.5
83857,ID,1,1,1,1,824,74.8,11.0,754,754,674,674,91.5,91.5,81.7,81.7
83858,ID,0,0,0,0,"10,303",123.4,83.5,194,194,194,194,1.9,1.9,1.9,1.9
83860,ID,0,0,0,0,"5,170",148.8,34.8,"1,465","1,465","1,465","1,457",28.3,28.3,28.3,28.2
83861,ID,1,1,1,0,"6,773",540.0,12.5,"6,054","6,054","6,054","1,986",89.4,89.4,89.4,29.3
83864,ID,0,0,0,0,"16,061",352.9,45.5,"4,626","4,626","4,626","3,799",28.8,28.8,28.8,23.7
83868,ID,0,0,0,0,237,8.6,27.6,4,4,4,4,1.7,1.7,1.7,1.7
83869,ID,0,0,0,0,"3,179",69.1,46.0,351,351,351,351,11.0,11.0,11.0,11.0
83870,ID,0,0,0,0,454,91.4,5.0,227,227,227,227,50.0,50.0,50.0,50.0
83871,ID,0,0,0,0,"1,894",114.3,16.6,478,478,444,444,25.2,25.2,23.4,23.4
83872,ID,0,0,0,0,620,40.5,15.3,257,257,215,215,41.5,41.5,34.7,34.7
83873,ID,0,0,0,0,"4,708",1696.5,2.8,687,687,687,687,14.6,14.6,14.6,14.6
83876,ID,0,0,0,0,"1,291",109.9,11.8,139,139,139,139,10.8,10.8,10.8,10.8
84001,UT,1,1,1,1,134,32.4,4.1,134,134,134,134,100.0,100.0,100.0,100.0
84002,UT,1,1,1,1,10,35.5,0.3,10,10,10,10,100.0,100.0,100.0,100.0
84003,UT,0,0,0,0,"31,351",23.7,1320.6,0,0,0,0,0.0,0.0,0.0,0.0
84004,UT,0,0,0,0,"7,302",106.0,68.9,9,9,9,9,0.1,0.1,0.1,0.1
84005,UT,0,0,0,0,"2,271",24.9,91.2,649,649,649,649,28.6,28.6,28.6,28.6
84006,UT,0,0,0,0,728,38.3,19.0,0,0,0,0,0.0,0.0,0.0,0.0
84007,UT,1,1,1,1,"1,415",111.2,12.7,"1,415","1,415","1,415","1,415",100.0,100.0,100.0,100.0
84010,UT,0,0,0,0,"45,443",36.0,1263.4,0,0,0,0,0.0,0.0,0.0,0.0
84013,UT,0,0,0,0,"2,598",634.2,4.1,48,48,48,48,1.8,1.8,1.8,1.8
84014,UT,0,0,0,0,"13,763",31.5,437.3,0,0,0,0,0.0,0.0,0.0,0.0
84015,UT,0,0,0,0,"43,858",28.1,1561.9,0,0,0,0,0.0,0.0,0.0,0.0
84017,UT,0,0,0,0,"3,563",695.5,5.1,249,249,247,247,7.0,7.0,6.9,6.9
84018,UT,0,0,0,0,134,225.2,0.6,45,45,45,45,33.6,33.6,33.6,33.6
84020,UT,0,0,0,0,"24,602",31.5,780.5,0,0,0,0,0.0,0.0,0.0,0.0
84021,UT,1,1,1,1,"2,771",1161.8,2.4,"2,771","2,771","2,770","2,539",100.0,100.0,100.0,91.6
84022,UT,1,1,1,1,"2,107",2554.0,0.8,"2,089","2,089","2,089","2,089",99.1,99.1,99.1,99.1
84023,UT,1,1,1,1,204,336.4,0.6,204,204,204,204,100.0,100.0,100.0,100.0
84025,UT,0,0,0,0,"12,404",44.3,279.8,0,0,0,0,0.0,0.0,0.0,0.0
84026,UT,1,1,1,0,"1,718",58.4,29.4,"1,718","1,718",933,736,100.0,100.0,54.3,42.8
84028,UT,0,0,0,0,503,75.9,6.6,6,6,6,6,1.2,1.2,1.2,1.2
84029,UT,0,0,0,0,"6,414",656.4,9.8,27,27,27,27,0.4,0.4,0.4,0.4
84031,UT,1,1,1,1,55,31.5,1.7,55,55,55,55,100.0,100.0,100.0,100.0
84032,UT,0,0,0,0,"11,555",1084.0,10.7,738,738,738,738,6.4,6.4,6.4,6.4
84033,UT,0,0,0,0,626,3.7,171.5,0,0,0,0,0.0,0.0,0.0,0.0
84035,UT,1,1,0,0,661,76.2,8.7,661,661,21,21,100.0,100.0,3.2,3.2
84036,UT,0,0,0,0,"4,325",1069.0,4.0,227,227,227,227,5.2,5.2,5.2,5.2
84037,UT,0,0,0,0,"25,930",18.4,1406.2,0,0,0,0,0.0,0.0,0.0,0.0
84038,UT,0,0,0,0,380,337.2,1.1,143,143,143,143,37.6,37.6,37.6,37.6
84039,UT,1,1,0,0,360,10.8,33.3,360,360,104,104,100.0,100.0,28.8,28.8
84040,UT,0,0,0,0,"23,500",24.3,965.5,0,0,0,0,0.0,0.0,0.0,0.0
84041,UT,0,0,0,0,"33,788",31.4,1075.7,0,0,0,0,0.0,0.0,0.0,0.0
84042,UT,0,0,0,0,"8,012",8.0,1002.8,0,0,0,0,0.0,0.0,0.0,0.0
84043,UT,0,0,0,0,"19,997",30.6,653.9,0,0,0,0,0.0,0.0,0.0,0.0
84044,UT,0,0,0,0,"19,808",557.2,35.6,0,0,0,0,0.0,0.0,0.0,0.0
84045,UT,0,0,0,0,"1,073",15.2,70.4,0,0,0,0,0.0,0.0,0.0,0.0
84046,UT,1,1,1,1,734,386.7,1.9,734,734,734,734,100.0,100.0,100.0,100.0
84047,UT,0,0,0,0,"26,636",5.8,4592.4,0,0,0,0,0.0,0.0,0.0,0.0
84049,UT,0,0,0,0,"2,751",67.7,40.6,0,0,0,0,0.0,0.0,0.0,0.0
84050,UT,0,0,0,0,"6,998",385.6,18.2,53,53,53,53,0.8,0.8,0.8,0.8
84051,UT,1,1,1,1,453,153.6,2.9,453,453,453,453,100.0,100.0,100.0,100.0
84052,UT,1,1,1,0,"1,083",162.2,6.7,"1,083","1,083","1,083",444,100.0,100.0,100.0,41.0
84053,UT,1,1,1,1,816,126.5,6.5,816,816,816,649,100.0,100.0,100.0,79.5
84054,UT,0,0,0,0,"7,683",9.0,856.5,0,0,0,0,0.0,0.0,0.0,0.0
84056,UT,0,0,0,0,"7,022",11.2,625.8,0,0,0,0,0.0,0.0,0.0,0.0
84057,UT,0,0,0,0,"32,300",9.1,3561.2,0,0,0,0,0.0,0.0,0.0,0.0
84058,UT,0,0,0,0,"30,815",36.4,847.7,0,0,0,0,0.0,0.0,0.0,0.0
84060,UT,0,0,0,0,"7,811",31.9,244.9,0,0,0,0,0.0,0.0,0.0,0.0
84061,UT,0,0,0,0,651,42.0,15.5,31,31,31,31,4.8,4.8,4.8,4.8
84062,UT,0,0,0,0,"26,807",23.4,1144.1,0,0,0,0,0.0,0.0,0.0,0.0
84063,UT,1,1,0,0,76,12.9,5.9,76,76,38,38,100.0,100.0,50.0,50.0
84064,UT,1,1,1,1,717,252.6,2.8,717,717,717,717,100.0,100.0,100.0,100.0
84065,UT,0,0,0,0,"26,525",36.0,736.4,0,0,0,0,0.0,0.0,0.0,0.0
84066,UT,1,1,1,0,"7,696",1125.1,6.8,"7,696","7,696","7,664","1,782",100.0,100.0,99.6,23.2
84067,UT,0,0,0,0,"34,486",9.4,3688.3,0,0,0,0,0.0,0.0,0.0,0.0
84069,UT,0,0,0,0,417,177.5,2.3,206,206,199,199,49.4,49.4,47.7,47.7
84070,UT,0,0,0,0,"21,247",7.1,3009.5,0,0,0,0,0.0,0.0,0.0,0.0
84071,UT,0,0,0,0,760,366.4,2.1,85,85,85,85,11.2,11.2,11.2,11.2
84072,UT,1,1,1,1,477,207.2,2.3,477,477,477,477,100.0,100.0,100.0,100.0
84073,UT,1,1,1,1,329,138.7,2.4,329,329,329,329,100.0,100.0,100.0,100.0
84074,UT,0,0,0,0,"29,015",315.5,92.0,33,33,32,32,0.1,0.1,0.1,0.1
84075,UT,0,0,0,0,"10,307",11.9,868.3,0,0,0,0,0.0,0.0,0.0,0.0
84076,UT,1,1,1,1,368,43.7,8.4,368,368,320,320,100.0,100.0,87.0,87.0
84078,UT,1,1,0,0,"20,282",4165.2,4.9,"20,282","20,282",869,869,100.0,100.0,4.3,4.3
84080,UT,1,1,1,1,283,245.0,1.2,253,253,253,253,89.4,89.4,89.4,89.4
84081,UT,0,0,0,0,"16,302",16.3,1000.7,0,0,0,0,0.0,0.0,0.0,0.0
84082,UT,0,0,0,0,816,83.3,9.8,0,0,0,0,0.0,0.0,0.0,0.0
84083,UT,1,1,1,0,"1,958",4987.4,0.4,"1,958","1,958","1,958",457,100.0,100.0,100.0,23.3
84084,UT,0,0,0,0,"41,336",8.3,4956.4,0,0,0,0,0.0,0.0,0.0,0.0
84085,UT,1,1,1,1,894,102.0,8.8,894,894,851,851,100.0,100.0,95.2,95.2
84086,UT,1,1,1,1,359,420.6,0.9,359,359,353,353,100.0,100.0,98.3,98.3
84087,UT,0,0,0,0,"9,486",12.8,741.7,0,0,0,0,0.0,0.0,0.0,0.0
84088,UT,0,0,0,0,"31,648",9.5,3324.4,0,0,0,0,0.0,0.0,0.0,0.0
84092,UT,0,0,0,0,"29,184",14.6,2004.4,0,0,0,0,0.0,0.0,0.0,0.0
84093,UT,0,0,0,0,"23,104",5.5,4170.4,0,0,0,0,0.0,0.0,0.0,0.0
84094,UT,0,0,0,0,"36,274",5.2,7002.7,0,0,0,0,0.0,0.0,0.0,0.0
84095,UT,0,0,0,0,"35,273",21.7,1622.5,0,0,0,0,0.0,0.0,0.0,0.0
84096,UT,0,0,0,0,"4,836",33.3,145.4,0,0,0,0,0.0,0.0,0.0,0.0
84097,UT,0,0,0,0,"21,755",5.8,3738.0,0,0,0,0,0.0,0.0,0.0,0.0
84098,UT,0,0,0,0,"12,654",67.4,187.6,0,0,0,0,0.0,0.0,0.0,0.0
84101,UT,0,0,0,0,"3,280",1.9,1763.4,0,0,0,0,0.0,0.0,0.0,0.0
84102,UT,0,0,0,0,"13,729",1.8,7845.1,0,0,0,0,0.0,0.0,0.0,0.0
84103,UT,0,0,0,0,"26,170",8.2,3191.5,0,0,0,0,0.0,0.0,0.0,0.0
84104,UT,0,0,0,0,"22,384",18.0,1242.2,0,0,0,0,0.0,0.0,0.0,0.0
84105,UT,0,0,0,0,"20,838",3.0,6854.6,0,0,0,0,0.0,0.0,0.0,0.0
84106,UT,0,0,0,0,"35,540",6.0,5953.1,0,0,0,0,0.0,0.0,0.0,0.0
84107,UT,0,0,0,0,"26,626",7.7,3476.0,0,0,0,0,0.0,0.0,0.0,0.0
84108,UT,0,0,0,0,"22,658",66.0,343.1,0,0,0,0,0.0,0.0,0.0,0.0
84109,UT,0,0,0,0,"25,676",28.9,890.0,0,0,0,0,0.0,0.0,0.0,0.0
84111,UT,0,0,0,0,"9,932",1.5,6802.7,0,0,0,0,0.0,0.0,0.0,0.0
84112,UT,0,0,0,0,"1,762",0.8,2148.8,0,0,0,0,0.0,0.0,0.0,0.0
84113,UT,0,0,0,0,563,1.0,546.6,0,0,0,0,0.0,0.0,0.0,0.0
84115,UT,0,0,0,0,"28,279",6.1,4635.9,0,0,0,0,0.0,0.0,0.0,0.0
84116,UT,0,0,0,0,"31,571",20.0,1581.7,0,0,0,0,0.0,0.0,0.0,0.0
84117,UT,0,0,0,0,"23,619",5.5,4263.4,0,0,0,0,0.0,0.0,0.0,0.0
84118,UT,0,0,0,0,"55,058",17.8,3091.4,0,0,0,0,0.0,0.0,0.0,0.0
84119,UT,0,0,0,0,"48,254",12.5,3854.2,0,0,0,0,0.0,0.0,0.0,0.0
84120,UT,0,0,0,0,"47,527",10.1,4691.7,0,0,0,0,0.0,0.0,0.0,0.0
84121,UT,0,0,0,0,"42,907",76.8,558.7,0,0,0,0,0.0,0.0,0.0,0.0
84123,UT,0,0,0,0,"35,238",7.8,4523.5,0,0,0,0,0.0,0.0,0.0,0.0
84124,UT,0,0,0,0,"16,417",31.2,526.9,0,0,0,0,0.0,0.0,0.0,0.0
84128,UT,0,0,0,0,"22,742",7.2,3163.0,0,0,0,0,0.0,0.0,0.0,0.0
84302,UT,0,0,0,0,"21,091",143.0,147.5,0,0,0,0,0.0,0.0,0.0,0.0
84305,UT,0,0,0,0,720,21.1,34.1,0,0,0,0,0.0,0.0,0.0,0.0
84306,UT,0,0,0,0,413,28.5,14.5,0,0,0,0,0.0,0.0,0.0,0.0
84307,UT,0,0,0,0,"1,090",868.3,1.3,72,72,72,72,6.6,6.6,6.6,6.6
84308,UT,0,0,0,0,268,46.0,5.8,0,0,0,0,0.0,0.0,0.0,0.0
84309,UT,0,0,0,0,442,19.1,23.2,0,0,0,0,0.0,0.0,0.0,0.0
84310,UT,0,0,0,0,"3,366",75.1,44.8,0,0,0,0,0.0,0.0,0.0,0.0
84311,UT,0,0,0,0,625,9.1,68.8,0,0,0,0,0.0,0.0,0.0,0.0
84312,UT,0,0,0,0,"3,857",46.9,82.3,0,0,0,0,0.0,0.0,0.0,0.0
84313,UT,1,1,1,1,144,3558.9,0.0,144,144,144,144,100.0,100.0,100.0,100.0
84314,UT,0,0,0,0,"1,793",16.4,109.3,0,0,0,0,0.0,0.0,0.0,0.0
84315,UT,0,0,0,0,"4,315",30.2,143.0,0,0,0,0,0.0,0.0,0.0,0.0
84317,UT,0,0,0,0,"2,494",256.7,9.7,106,106,106,106,4.3,4.3,4.3,4.3
84318,UT,0,0,0,0,"3,451",5.8,600.2,0,0,0,0,0.0,0.0,0.0,0.0
84319,UT,0,0,0,0,"6,624",23.0,288.5,0,0,0,0,0.0,0.0,0.0,0.0
84320,UT,0,0,0,0,"2,320",43.5,53.3,0,0,0,0,0.0,0.0,0.0,0.0
84321,UT,0,0,0,0,"33,610",756.5,44.4,3,3,3,3,0.0,0.0,0.0,0.0
84324,UT,0,0,0,0,836,39.0,21.5,0,0,0,0,0.0,0.0,0.0,0.0
84325,UT,0,0,0,0,"1,494",37.9,39.4,0,0,0,0,0.0,0.0,0.0,0.0
84328,UT,0,0,0,0,"1,124",36.2,31.0,0,0,0,0,0.0,0.0,0.0,0.0
84329,UT,1,1,1,1,274,807.1,0.3,274,274,274,274,100.0,100.0,100.0,100.0
84330,UT,0,0,0,0,351,22.9,15.3,0,0,0,0,0.0,0.0,0.0,0.0
84331,UT,0,0,0,0,313,37.2,8.4,0,0,0,0,0.0,0.0,0.0,0.0
84332,UT,0,0,0,0,"6,342",8.5,743.5,0,0,0,0,0.0,0.0,0.0,0.0
84333,UT,0,0,0,0,"2,297",29.6,77.5,0,0,0,0,0.0,0.0,0.0,0.0
84335,UT,0,0,0,0,"9,405",89.5,105.0,0,0,0,0,0.0,0.0,0.0,0.0
84336,UT,1,1,1,1,666,889.6,0.7,391,391,391,391,58.7,58.7,58.7,58.7
84337,UT,0,0,0,0,"8,640",170.3,50.7,204,204,204,204,2.4,2.4,2.4,2.4
84338,UT,0,0,0,0,472,9.7,48.7,0,0,0,0,0.0,0.0,0.0,0.0
84339,UT,0,0,0,0,"3,588",54.6,65.8,0,0,0,0,0.0,0.0,0.0,0.0
84340,UT,0,0,0,0,"2,287",73.1,31.3,0,0,0,0,0.0,0.0,0.0,0.0
84341,UT,0,0,0,0,"19,710",11.0,1796.7,0,0,0,0,0.0,0.0,0.0,0.0
84401,UT,0,0,0,0,"31,889",30.6,1040.8,0,0,0,0,0.0,0.0,0.0,0.0
84403,UT,0,0,0,0,"35,502",23.9,1487.9,0,0,0,0,0.0,0.0,0.0,0.0
84404,UT,0,0,0,0,"46,268",195.9,236.1,28,28,28,28,0.1,0.1,0.1,0.1
84405,UT,0,0,0,0,"24,239",19.9,1219.9,0,0,0,0,0.0,0.0,0.0,0.0
84414,UT,0,0,0,0,"19,603",28.3,693.4,0,0,0,0,0.0,0.0,0.0,0.0
84501,UT,1,1,0,0,"12,755",212.1,60.1,"12,755","12,755",383,383,100.0,100.0,3.0,3.0
84510,UT,1,1,1,1,"3,991",862.2,4.6,"3,991","3,991","3,991","3,991",100.0,100.0,100.0,100.0
84511,UT,1,1,1,0,"4,647",2363.9,2.0,"4,647","4,647","4,647",640,100.0,100.0,100.0,13.8
84520,UT,1,1,1,1,"1,804",734.4,2.5,"1,804","1,804","1,375","1,375",100.0,100.0,76.2,76.2
84523,UT,1,1,1,1,"2,368",807.4,2.9,"2,368","2,368","2,368","2,368",100.0,100.0,100.0,100.0
84525,UT,1,1,1,1,955,2579.0,0.4,955,955,955,955,100.0,100.0,100.0,100.0
84526,UT,1,1,0,0,"4,140",489.6,8.5,"4,140","4,140",128,128,100.0,100.0,3.1,3.1
84528,UT,1,1,1,1,"7,500",1074.7,7.0,"7,500","7,500","6,223","6,223",100.0,100.0,83.0,83.0
84531,UT,1,1,1,1,837,426.6,2.0,837,837,837,837,100.0,100.0,100.0,100.0
84532,UT,1,1,1,0,"8,320",670.3,12.4,"8,320","8,320","8,320",626,100.0,100.0,100.0,7.5
84533,UT,1,1,1,1,130,1282.3,0.1,130,130,130,130,100.0,100.0,100.0,100.0
84535,UT,1,1,1,1,"2,998",2195.5,1.4,"2,998","2,998","2,998","2,983",100.0,100.0,100.0,99.5
84536,UT,1,1,1,1,"1,573",761.9,2.1,"1,573","1,573","1,573","1,573",100.0,100.0,100.0,100.0
84540,UT,1,1,1,1,360,3064.5,0.1,354,354,354,337,98.3,98.3,98.3,93.9
84542,UT,1,1,0,0,"1,728",49.1,35.2,"1,728","1,728",38,38,100.0,100.0,2.2,2.2
84601,UT,0,0,0,0,"25,541",26.9,948.4,0,0,0,0,0.0,0.0,0.0,0.0
84604,UT,0,0,0,0,"53,005",118.4,447.6,18,18,18,18,0.0,0.0,0.0,0.0
84606,UT,0,0,0,0,"27,238",16.5,1653.8,0,0,0,0,0.0,0.0,0.0,0.0
84621,UT,1,1,1,0,208,51.8,4.0,208,208,208,42,100.0,100.0,100.0,20.2
84622,UT,1,1,1,0,"1,246",35.7,34.9,"1,246","1,246","1,246",21,100.0,100.0,100.0,1.7
84624,UT,1,1,1,0,"6,880",946.3,7.3,"6,880","6,880","6,880","2,284",100.0,100.0,100.0,33.2
84627,UT,1,1,1,0,"4,678",93.6,50.0,"4,678","4,678","4,678",15,100.0,100.0,100.0,0.3
84628,UT,0,0,0,0,794,449.8,1.8,3,3,3,3,0.4,0.4,0.4,0.4
84629,UT,0,0,0,0,"3,140",372.8,8.4,444,444,444,444,14.1,14.1,14.1,14.1
84630,UT,1,1,1,0,236,216.3,1.1,236,236,236,25,100.0,100.0,100.0,10.6
84631,UT,1,1,1,1,"4,456",2062.0,2.2,"4,456","4,456","4,456","4,456",100.0,100.0,100.0,100.0
84634,UT,1,1,1,0,"2,450",69.1,35.4,"2,450","2,450","2,450",28,100.0,100.0,100.0,1.1
84635,UT,1,1,1,0,868,69.1,12.6,868,868,868,247,100.0,100.0,100.0,28.4
84642,UT,1,1,1,0,"4,154",459.7,9.0,"4,154","4,154","4,154",114,100.0,100.0,100.0,2.7
84645,UT,0,0,0,0,"1,430",81.0,17.7,1,1,1,1,0.1,0.1,0.1,0.1
84647,UT,1,1,1,0,"6,651",303.8,21.9,"3,823","3,823","3,823","2,801",57.5,57.5,57.5,42.1
84648,UT,0,0,0,0,"5,748",859.4,6.7,94,94,94,94,1.6,1.6,1.6,1.6
84651,UT,0,0,0,0,"17,141",46.4,369.1,0,0,0,0,0.0,0.0,0.0,0.0
84653,UT,0,0,0,0,"5,881",21.8,269.8,0,0,0,0,0.0,0.0,0.0,0.0
84654,UT,1,1,1,1,"4,554",529.6,8.6,"4,554","4,554","4,554","2,408",100.0,100.0,100.0,52.9
84655,UT,0,0,0,0,"6,133",231.0,26.6,10,10,10,10,0.2,0.2,0.2,0.2
84660,UT,0,0,0,0,"23,403",139.7,167.6,1,1,1,1,0.0,0.0,0.0,0.0
84663,UT,0,0,0,0,"19,538",128.6,151.9,59,59,59,59,0.3,0.3,0.3,0.3
84664,UT,0,0,0,0,"6,541",11.8,552.9,0,0,0,0,0.0,0.0,0.0,0.0
84701,UT,1,1,1,0,"9,769",968.9,10.1,"9,769","9,769","9,769","1,185",100.0,100.0,100.0,12.1
84710,UT,1,1,1,1,262,260.8,1.0,262,262,262,262,100.0,100.0,100.0,100.0
84712,UT,1,1,1,1,168,490.5,0.3,168,168,168,168,100.0,100.0,100.0,100.0
84713,UT,1,1,1,1,"3,125",509.4,6.1,"3,125","3,125","3,125","3,125",100.0,100.0,100.0,100.0
84714,UT,1,1,1,1,690,295.5,2.3,690,690,690,690,100.0,100.0,100.0,100.0
84716,UT,1,1,1,1,253,927.9,0.3,253,253,253,253,100.0,100.0,100.0,100.0
84719,UT,1,1,1,1,120,133.6,0.9,120,120,119,119,100.0,100.0,100.0,100.0
84720,UT,0,0,0,0,"16,088",1021.7,15.7,524,524,70,70,3.3,3.3,0.4,0.4
84721,UT,0,0,0,0,"12,962",133.7,97.0,847,847,21,21,6.5,6.5,0.2,0.2
84722,UT,0,0,0,0,"1,985",548.8,3.6,330,330,330,330,16.6,16.6,16.6,16.6
84726,UT,1,1,1,1,"1,992",1468.5,1.4,"1,992","1,992","1,992","1,992",100.0,100.0,100.0,100.0
84728,UT,1,1,1,1,200,3750.6,0.1,200,200,200,200,100.0,100.0,100.0,100.0
84729,UT,1,1,1,1,362,217.5,1.7,362,362,362,362,100.0,100.0,100.0,100.0
84731,UT,1,1,1,1,300,25.4,11.8,300,300,300,300,100.0,100.0,100.0,100.0
84734,UT,1,1,1,1,701,3544.4,0.2,701,701,701,701,100.0,100.0,100.0,100.0
84737,UT,0,0,0,0,"13,676",854.2,16.0,"1,382","1,382","1,382",173,10.1,10.1,10.1,1.3
84738,UT,0,0,0,0,"4,514",14.5,310.9,0,0,0,0,0.0,0.0,0.0,0.0
84739,UT,1,1,1,0,512,29.3,17.5,512,512,512,26,100.0,100.0,100.0,5.1
84741,UT,1,1,1,0,"4,602",3451.8,1.3,"4,602","4,602","4,602",833,100.0,100.0,100.0,18.1
84743,UT,1,1,1,1,971,505.4,1.9,971,971,971,971,100.0,100.0,100.0,100.0
84745,UT,0,0,0,0,"4,016",16.7,240.0,0,0,0,0,0.0,0.0,0.0,0.0
84747,UT,1,1,1,1,"1,156",174.1,6.6,"1,156","1,156","1,156","1,156",100.0,100.0,100.0,100.0
84750,UT,1,1,1,1,462,260.4,1.8,462,462,462,462,100.0,100.0,100.0,100.0
84751,UT,1,1,1,1,"2,579",2057.5,1.3,"2,579","2,579","2,579","2,579",100.0,100.0,100.0,100.0
84753,UT,1,1,1,1,31,33.7,0.9,31,31,31,31,100.0,100.0,100.0,100.0
84754,UT,1,1,1,0,"3,941",247.4,15.9,"3,941","3,941","3,941","1,326",100.0,100.0,100.0,33.6
84755,UT,1,1,1,1,4,46.0,0.1,4,4,4,4,100.0,100.0,100.0,100.0
